,Topic,Count,Name,-1
0,-1.0,14.0,-1_water_urban_city_population,"('water', 0.11005361169829288)"
1,,,,"('urban', 0.057132098467778406)"
2,,,,"('city', 0.055355632821133365)"
3,,,,"('population', 0.04226145370519824)"
4,,,,"('temperature', 0.04226145370519824)"
5,,,,"('power', 0.036221892692263453)"
6,,,,"('region', 0.034137830504559555)"
7,,,,"('cooling', 0.03201381159170281)"
8,,,,"('impact', 0.03201381159170281)"
9,,,,"('pm2', 0.03201381159170281)"
