,Topic,Count,Name,-1
0,-1.0,21.0,-1_farmer_strategy_information_household,"('farmer', 0.13213348694882934)"
1,,,,"('strategy', 0.07302855260448922)"
2,,,,"('information', 0.06267910694187037)"
3,,,,"('household', 0.05161226651895165)"
4,,,,"('factor', 0.04574731820202884)"
5,,,,"('farm', 0.04574731820202884)"
6,,,,"('agricultural', 0.04117370759129982)"
7,,,,"('based', 0.03802951644191713)"
8,,,,"('result', 0.03802951644191713)"
9,,,,"('decision', 0.03802951644191713)"
