,Topic,Count,Name,-1
0,-1.0,17.0,-1_decision_policy_future_assessment,"('decision', 0.0711784833261406)"
1,,,,"('policy', 0.06279817745821664)"
2,,,,"('future', 0.05932139959018104)"
3,,,,"('assessment', 0.04258031277677715)"
4,,,,"('approach', 0.0405862473803293)"
5,,,,"('making', 0.03855952558205786)"
6,,,,"('system', 0.03855952558205786)"
7,,,,"('process', 0.0364979304112993)"
8,,,,"('impact', 0.0364979304112993)"
9,,,,"('uncertainty', 0.034398927365690175)"
