,Topic,Count,Name,-1
0,-1.0,26.0,-1_water_river_change_scenario,"('water', 0.129229452883939)"
1,,,,"('river', 0.04992584162340381)"
2,,,,"('change', 0.047962541008350165)"
3,,,,"('scenario', 0.04394880331159638)"
4,,,,"('flow', 0.04189493902732391)"
5,,,,"('increase', 0.04085540580168334)"
6,,,,"('model', 0.03768299625809157)"
7,,,,"('management', 0.036606528197301716)"
8,,,,"('future', 0.03551997200920883)"
9,,,,"('impact', 0.033314987926630894)"
