,Topic,Count,Name,-1
0,-1.0,37.0,-1_community_vulnerability_local_social,"('community', 0.05794202315374945)"
1,,,,"('vulnerability', 0.051412484437101606)"
2,,,,"('local', 0.04841325087682816)"
3,,,,"('social', 0.04534734077908615)"
4,,,,"('rural', 0.03980307731933875)"
5,,,,"('household', 0.03980307731933875)"
6,,,,"('policy', 0.038990618210493336)"
7,,,,"('development', 0.03399464131812323)"
8,,,,"('livelihood', 0.033140145373126276)"
9,,,,"('strategy', 0.030535111398351626)"
