,Topic,Count,Name,-1
0,-1.0,45.0,-1_community_social_vulnerability_local,"('community', 0.04759773929242775)"
1,,,,"('social', 0.0400590914721547)"
2,,,,"('vulnerability', 0.03647629550896207)"
3,,,,"('local', 0.03501190324528688)"
4,,,,"('impact', 0.03277881649195478)"
5,,,,"('need', 0.028166535027396848)"
6,,,,"('action', 0.027376810069694144)"
7,,,,"('policy', 0.027376810069694144)"
8,,,,"('region', 0.02577741524503997)"
9,,,,"('country', 0.02496723480220666)"
