,Topic,Count,Name,-1
0,-1.0,25.0,-1_health_risk_disaster_community,"('health', 0.07583112840216603)"
1,,,,"('risk', 0.059589714460394315)"
2,,,,"('disaster', 0.04502240435386886)"
3,,,,"('community', 0.037732825197330094)"
4,,,,"('impact', 0.036474415541217386)"
5,,,,"('country', 0.036474415541217386)"
6,,,,"('child', 0.03520216444370379)"
7,,,,"('effect', 0.032613521533828474)"
8,,,,"('social', 0.02860858851697405)"
9,,,,"('global', 0.02860858851697405)"
