,Topic,Count,Name,-1
0,-1.0,13.0,-1_city_heat_urban_population,"('city', 0.09676915619596674)"
1,,,,"('heat', 0.07965449673261332)"
2,,,,"('urban', 0.06729059705243169)"
3,,,,"('population', 0.041152389285799014)"
4,,,,"('impact', 0.03526201786217015)"
5,,,,"('local', 0.031159317573110825)"
6,,,,"('exposure', 0.031159317573110825)"
7,,,,"('health', 0.031159317573110825)"
8,,,,"('measure', 0.029046717219783677)"
9,,,,"('event', 0.029046717219783677)"
