,Topic,Count,Name,-1
0,-1.0,17.0,-1_policy_planning_framework_level,"('policy', 0.0681751731909013)"
1,,,,"('planning', 0.04846792114367219)"
2,,,,"('framework', 0.04199163093095282)"
3,,,,"('level', 0.039758535092509185)"
4,,,,"('context', 0.037483853665913905)"
5,,,,"('process', 0.03516432901862582)"
6,,,,"('forum', 0.03516432901862582)"
7,,,,"('use', 0.032796158722462714)"
8,,,,"('action', 0.032796158722462714)"
9,,,,"('development', 0.032796158722462714)"
