,Topic,Count,Name,-1
0,-1.0,36.0,-1_policy_country_impact_water,"('policy', 0.0534507016388001)"
1,,,,"('country', 0.03182397500164983)"
2,,,,"('impact', 0.02991048014172722)"
3,,,,"('water', 0.027960241127967005)"
4,,,,"('mitigation', 0.027960241127967005)"
5,,,,"('based', 0.026970352363155915)"
6,,,,"('project', 0.02597001811295785)"
7,,,,"('need', 0.02597001811295785)"
8,,,,"('local', 0.024958735548331352)"
9,,,,"('risk', 0.023935951493580337)"
