,Topic,Count,Name,-1
0,-1.0,49.0,-1_local_process_level_community,"('local', 0.04936467264301759)"
1,,,,"('process', 0.04824173941553208)"
2,,,,"('level', 0.04070364555312136)"
3,,,,"('community', 0.04070364555312136)"
4,,,,"('vulnerability', 0.04010502010588589)"
5,,,,"('policy', 0.04010502010588589)"
6,,,,"('social', 0.03950346397165308)"
7,,,,"('approach', 0.03706675198052517)"
8,,,,"('stakeholder', 0.031386931927272085)"
9,,,,"('adaptive', 0.031386931927272085)"
