,Topic,Count,Name,-1
0,-1.0,33.0,-1_water_impact_flood_economic,"('water', 0.10590277210208783)"
1,,,,"('impact', 0.04337806811083808)"
2,,,,"('flood', 0.037540949557849666)"
3,,,,"('economic', 0.037540949557849666)"
4,,,,"('management', 0.03668361293584417)"
5,,,,"('resource', 0.033188463861711516)"
6,,,,"('scenario', 0.033188463861711516)"
7,,,,"('ecosystem', 0.03139833679857084)"
8,,,,"('area', 0.030491760812684905)"
9,,,,"('increase', 0.030491760812684905)"
