,Topic,Count,Name,-1
0,-1.0,34.0,-1_local_policy_community_social,"('local', 0.05872315022257954)"
1,,,,"('policy', 0.05455028208559739)"
2,,,,"('community', 0.04309837369057358)"
3,,,,"('social', 0.04217575379382382)"
4,,,,"('based', 0.03551618497717236)"
5,,,,"('level', 0.03551618497717236)"
6,,,,"('impact', 0.03551618497717236)"
7,,,,"('governance', 0.0335415462858156)"
8,,,,"('resilience', 0.03153065351101398)"
9,,,,"('planning', 0.030510710142207128)"
