,Topic,Count,Name,-1
0,-1.0,35.0,-1_water_impact_environmental_city,"('water', 0.12950705408836732)"
1,,,,"('impact', 0.04564977034127621)"
2,,,,"('environmental', 0.032010426798592694)"
3,,,,"('city', 0.0279083638455748)"
4,,,,"('management', 0.0270672546627206)"
5,,,,"('infrastructure', 0.0270672546627206)"
6,,,,"('resource', 0.0270672546627206)"
7,,,,"('condition', 0.024497622594078002)"
8,,,,"('in', 0.022742573853995498)"
9,,,,"('challenge', 0.021851285349075256)"
