,Topic,Count,Name,-1
0,-1.0,18.0,-1_drought_household_disaster_flood,"('drought', 0.051257933714879134)"
1,,,,"('household', 0.03976475484578985)"
2,,,,"('disaster', 0.03976475484578985)"
3,,,,"('flood', 0.038252890709333076)"
4,,,,"('community', 0.03672160960014035)"
5,,,,"('development', 0.03359652533286654)"
6,,,,"('farmer', 0.03359652533286654)"
7,,,,"('risk', 0.03200027711182901)"
8,,,,"('livelihood', 0.030379675771133288)"
9,,,,"('water', 0.030379675771133288)"
