,Topic,Count,Name,-1
0,-1.0,21.0,-1_risk_impact_in_urban,"('risk', 0.049650026263469975)"
1,,,,"('impact', 0.04345016018841868)"
2,,,,"('in', 0.036936614927096635)"
3,,,,"('urban', 0.034227996286162646)"
4,,,,"('decade', 0.03284870552699597)"
5,,,,"('water', 0.03145158408214859)"
6,,,,"('area', 0.03145158408214859)"
7,,,,"('change', 0.03003562752046502)"
8,,,,"('flood', 0.027142577191641013)"
9,,,,"('community', 0.027142577191641013)"
