,Topic,Count,Name,-1
0,-1.0,25.0,-1_approach_social_planning_community,"('approach', 0.04133556687918578)"
1,,,,"('social', 0.04133556687918578)"
2,,,,"('planning', 0.040020040057658794)"
3,,,,"('community', 0.03869025525561182)"
4,,,,"('framework', 0.03460875211445638)"
5,,,,"('process', 0.033215013089556454)"
6,,,,"('governance', 0.03180319855563112)"
7,,,,"('action', 0.03180319855563112)"
8,,,,"('based', 0.03180319855563112)"
9,,,,"('capacity', 0.02892114932745219)"
