,Topic,Count,Name,-1
0,-1.0,19.0,-1_health_area_city_ecosystem,"('health', 0.05082097258619873)"
1,,,,"('area', 0.04381204516636049)"
2,,,,"('city', 0.04090099544907048)"
3,,,,"('ecosystem', 0.03792013721800703)"
4,,,,"('system', 0.03792013721800703)"
5,,,,"('carbon', 0.03486234814476896)"
6,,,,"('water', 0.0317189139199743)"
7,,,,"('strategy', 0.0317189139199743)"
8,,,,"('development', 0.030111779279129103)"
9,,,,"('urban', 0.030111779279129103)"
