,Topic,Count,Name,-1
0,-1.0,14.0,-1_flood_risk_insurance_water,"('flood', 0.08968987960643114)"
1,,,,"('risk', 0.05475380833973143)"
2,,,,"('insurance', 0.051172162012649625)"
3,,,,"('water', 0.04562371083916464)"
4,,,,"('household', 0.03784184321790895)"
5,,,,"('mitigation', 0.03784184321790895)"
6,,,,"('damage', 0.03581630107329054)"
7,,,,"('social', 0.03581630107329054)"
8,,,,"('community', 0.033754211584127156)"
9,,,,"('area', 0.033754211584127156)"
