,Topic,Count,Name,-1
0,-1.0,28.0,-1_flood_urban_risk_area,"('flood', 0.11283950017756432)"
1,,,,"('urban', 0.0848584167771532)"
2,,,,"('risk', 0.06620441409434517)"
3,,,,"('area', 0.049983215934815056)"
4,,,,"('flooding', 0.0490279584530434)"
5,,,,"('city', 0.04113220368148801)"
6,,,,"('in', 0.03378849143219876)"
7,,,,"('vulnerability', 0.03378849143219876)"
8,,,,"('result', 0.03269978980803444)"
9,,,,"('extreme', 0.03269978980803444)"
