,Topic,Count,Name,-1
0,-1.0,29.0,-1_flood_water_risk_drought,"('flood', 0.06267802677854724)"
1,,,,"('water', 0.05824729199764381)"
2,,,,"('risk', 0.04993057344964826)"
3,,,,"('drought', 0.03266437366743876)"
4,,,,"('area', 0.03266437366743876)"
5,,,,"('result', 0.031565684794421844)"
6,,,,"('flooding', 0.031565684794421844)"
7,,,,"('model', 0.031565684794421844)"
8,,,,"('data', 0.028197922881615378)"
9,,,,"('level', 0.02704948179232566)"
