,Topic,Count,Name,-1
0,-1.0,43.0,-1_water_energy_impact_city,"('water', 0.04986673136253173)"
1,,,,"('energy', 0.03620162724168158)"
2,,,,"('impact', 0.03620162724168158)"
3,,,,"('city', 0.03270803370056105)"
4,,,,"('temperature', 0.03055667734865081)"
5,,,,"('urban', 0.029097203323966418)"
6,,,,"('country', 0.027616055666408176)"
7,,,,"('result', 0.025350439472902157)"
8,,,,"('area', 0.02458267742545285)"
9,,,,"('vulnerability', 0.023808235342911606)"
