,Topic,Count,Name,-1
0,-1.0,19.0,-1_risk_weather_health_region,"('risk', 0.04577993623177094)"
1,,,,"('weather', 0.035804165577790946)"
2,,,,"('health', 0.035804165577790946)"
3,,,,"('region', 0.03449674333497177)"
4,,,,"('extreme', 0.03449674333497177)"
5,,,,"('area', 0.03317381993508861)"
6,,,,"('trend', 0.030478241307706242)"
7,,,,"('model', 0.0291037508204406)"
8,,,,"('drought', 0.0291037508204406)"
9,,,,"('average', 0.0291037508204406)"
