,Topic,Count,Name,-1
0,-1.0,47.0,-1_crop_yield_maize_production,"('crop', 0.08390757050693654)"
1,,,,"('yield', 0.06317784695498518)"
2,,,,"('maize', 0.04963283038275018)"
3,,,,"('production', 0.04820680698157458)"
4,,,,"('temperature', 0.04184672093620075)"
5,,,,"('impact', 0.03776899852886205)"
6,,,,"('model', 0.03724945082546303)"
7,,,,"('region', 0.033545411937187714)"
8,,,,"('area', 0.033006099960533004)"
9,,,,"('increase', 0.030821314337738676)"
