,Topic,Count,Name,-1
0,-1.0,30.0,-1_knowledge_practice_project_policy,"('knowledge', 0.055054716995093865)"
1,,,,"('practice', 0.05204700196882762)"
2,,,,"('project', 0.05103041983462508)"
3,,,,"('policy', 0.05103041983462508)"
4,,,,"('stakeholder', 0.0359234833187578)"
5,,,,"('challenge', 0.033604840546238884)"
6,,,,"('science', 0.032427016085886315)"
7,,,,"('process', 0.032427016085886315)"
8,,,,"('planning', 0.03123610337984437)"
9,,,,"('level', 0.03003147076659717)"
