,Topic,Count,Name,-1
0,-1.0,30.0,-1_heat_urban_temperature_air,"('heat', 0.0912474401413232)"
1,,,,"('urban', 0.06835702511376122)"
2,,,,"('temperature', 0.06597595463788734)"
3,,,,"('air', 0.04457212832372122)"
4,,,,"('energy', 0.0417713372910714)"
5,,,,"('extreme', 0.040823864983566584)"
6,,,,"('building', 0.03986911199274605)"
7,,,,"('strategy', 0.03890685387823069)"
8,,,,"('area', 0.03890685387823069)"
9,,,,"('city', 0.036958852971914834)"
