,Topic,Count,Name,-1
0,-1.0,44.0,-1_risk_impact_based_in,"('risk', 0.03750662426204982)"
1,,,,"('impact', 0.03482048343436388)"
2,,,,"('based', 0.029956863407153707)"
3,,,,"('in', 0.029243250197019354)"
4,,,,"('urban', 0.028524513272888928)"
5,,,,"('decade', 0.028524513272888928)"
6,,,,"('environmental', 0.027800490669966375)"
7,,,,"('community', 0.024847915220518865)"
8,,,,"('year', 0.024847915220518865)"
9,,,,"('last', 0.024094628966620416)"
