,Topic,Count,Name,-1
0,-1.0,16.0,-1_drought_water_model_scenario,"('drought', 0.13256419825726778)"
1,,,,"('water', 0.06016023530574896)"
2,,,,"('model', 0.046311315430715067)"
3,,,,"('scenario', 0.040359111081739875)"
4,,,,"('region', 0.040359111081739875)"
5,,,,"('crop', 0.040359111081739875)"
6,,,,"('risk', 0.03727329711897993)"
7,,,,"('future', 0.034104020270709745)"
8,,,,"('condition', 0.034104020270709745)"
9,,,,"('irrigation', 0.03248504807571995)"
