,Topic,Count,Name,-1
0,-1.0,35.0,-1_africa_vulnerability_country_african,"('africa', 0.05403593173417748)"
1,,,,"('vulnerability', 0.047433340341133716)"
2,,,,"('country', 0.04658560684548179)"
3,,,,"('african', 0.044009691036977584)"
4,,,,"('development', 0.03778937184126709)"
5,,,,"('policy', 0.03778937184126709)"
6,,,,"('community', 0.03778937184126709)"
7,,,,"('local', 0.03218481594864589)"
8,,,,"('vulnerable', 0.030250821434519255)"
9,,,,"('risk', 0.030250821434519255)"
