,Topic,Count,Name,-1
0,-1.0,23.0,-1_water_policy_impact_risk,"('water', 0.10035294812163957)"
1,,,,"('policy', 0.053916663534626756)"
2,,,,"('impact', 0.046764215571226724)"
3,,,,"('risk', 0.046764215571226724)"
4,,,,"('development', 0.040501046551792624)"
5,,,,"('future', 0.035252461082211146)"
6,,,,"('result', 0.033902270903340706)"
7,,,,"('framework', 0.031150811266115228)"
8,,,,"('flood', 0.031150811266115228)"
9,,,,"('resource', 0.029747656168131627)"
