,Topic,Count,Name,-1
0,-1.0,27.0,-1_urban_city_water_green,"('urban', 0.11343506468194843)"
1,,,,"('city', 0.05404756140803418)"
2,,,,"('water', 0.04930928885549286)"
3,,,,"('green', 0.043401116826306)"
4,,,,"('area', 0.04034377610408954)"
5,,,,"('infrastructure', 0.03930776135894845)"
6,,,,"('planning', 0.03614490378197788)"
7,,,,"('environmental', 0.03507122710362105)"
8,,,,"('land', 0.03398723141674344)"
9,,,,"('model', 0.032892497943097086)"
