,Topic,Count,Name,-1
0,-1.0,35.0,-1_building_energy_temperature_thermal,"('building', 0.0848946549502951)"
1,,,,"('energy', 0.08098354369653814)"
2,,,,"('temperature', 0.05470900376575686)"
3,,,,"('thermal', 0.05000559916787048)"
4,,,,"('model', 0.04431085343684009)"
5,,,,"('cooling', 0.04347713450862094)"
6,,,,"('system', 0.04008670289344014)"
7,,,,"('solar', 0.03835603907663894)"
8,,,,"('heating', 0.03659992635420328)"
9,,,,"('comfort', 0.034816796279289436)"
