,Topic,Count,Name,-1
0,-1.0,21.0,-1_policy_impact_government_analysis,"('policy', 0.07551671445458738)"
1,,,,"('impact', 0.07042128757384326)"
2,,,,"('government', 0.04423810420014623)"
3,,,,"('analysis', 0.04217162454421485)"
4,,,,"('local', 0.04217162454421485)"
5,,,,"('resource', 0.04007089702586192)"
6,,,,"('decision', 0.04007089702586192)"
7,,,,"('vulnerability', 0.03575705748645429)"
8,,,,"('role', 0.03575705748645429)"
9,,,,"('level', 0.03575705748645429)"
