,Topic,Count,Name,-1
0,-1.0,13.0,-1_system_project_transport_approach,"('system', 0.04987739736879378)"
1,,,,"('project', 0.04742109206437937)"
2,,,,"('transport', 0.04491968184932237)"
3,,,,"('approach', 0.04236987348311003)"
4,,,,"('health', 0.03976786552350062)"
5,,,,"('risk', 0.03710922074599319)"
6,,,,"('indigenous', 0.03438869189460828)"
7,,,,"('infrastructure', 0.03438869189460828)"
8,,,,"('development', 0.03159997723746822)"
9,,,,"('decision', 0.03159997723746822)"
