,Topic,Count,Name,-1
0,-1.0,15.0,-1_approach_planning_resilience_building,"('approach', 0.0449838228812782)"
1,,,,"('planning', 0.0449838228812782)"
2,,,,"('resilience', 0.0449838228812782)"
3,,,,"('building', 0.04048162718929068)"
4,,,,"('development', 0.03816818454231595)"
5,,,,"('management', 0.03816818454231595)"
6,,,,"('process', 0.035808883866617375)"
7,,,,"('coastal', 0.035808883866617375)"
8,,,,"('nb', 0.035808883866617375)"
9,,,,"('road', 0.03339983535052064)"
