,Topic,Count,Name,-1
0,-1.0,22.0,-1_policy_risk_development_strategy,"('policy', 0.04610448283055352)"
1,,,,"('risk', 0.044931069986344815)"
2,,,,"('development', 0.04374712093041424)"
3,,,,"('strategy', 0.04012821694050601)"
4,,,,"('resource', 0.03765537580915404)"
5,,,,"('approach', 0.03254598735441743)"
6,,,,"('disaster', 0.03254598735441743)"
7,,,,"('management', 0.03123070141244076)"
8,,,,"('decade', 0.029898657273590798)"
9,,,,"('community', 0.028548911652592646)"
