,Topic,Count,Name,-1
0,-1.0,24.0,-1_farmer_household_drought_community,"('farmer', 0.08089048487213242)"
1,,,,"('household', 0.06284400060036627)"
2,,,,"('drought', 0.06058726585239842)"
3,,,,"('community', 0.042474123426736204)"
4,,,,"('strategy', 0.042474123426736204)"
5,,,,"('livelihood', 0.03584600358992192)"
6,,,,"('risk', 0.03167915976736892)"
7,,,,"('rural', 0.03167915976736892)"
8,,,,"('flood', 0.03167915976736892)"
9,,,,"('social', 0.030253524230272826)"
