,Topic,Count,Name,-1
0,-1.0,28.0,-1_green_urban_city_infrastructure,"('green', 0.09200125464794692)"
1,,,,"('urban', 0.09128519093396152)"
2,,,,"('city', 0.053964412648411245)"
3,,,,"('infrastructure', 0.048514479348561707)"
4,,,,"('development', 0.03588320771643952)"
5,,,,"('social', 0.033817491988257085)"
6,,,,"('benefit', 0.033817491988257085)"
7,,,,"('policy', 0.03277001964861104)"
8,,,,"('management', 0.031712280656488914)"
9,,,,"('local', 0.031712280656488914)"
