,Topic,Count,Name,-1
0,-1.0,41.0,-1_area_land_risk_health,"('area', 0.037567287900376056)"
1,,,,"('land', 0.035410505937269424)"
2,,,,"('risk', 0.034682452908829695)"
3,,,,"('health', 0.029444825805552743)"
4,,,,"('city', 0.028674548282824168)"
5,,,,"('future', 0.024727911005303402)"
6,,,,"('increase', 0.024727911005303402)"
7,,,,"('urban', 0.024727911005303402)"
8,,,,"('use', 0.023917822153984324)"
9,,,,"('model', 0.023917822153984324)"
