,Topic,Count,Name,-1
0,-1.0,28.0,-1_flood_future_event_drought,"('flood', 0.048171724641863735)"
1,,,,"('future', 0.03763992773950968)"
2,,,,"('event', 0.03763992773950968)"
3,,,,"('drought', 0.03663661097328753)"
4,,,,"('extreme', 0.0335728481075917)"
5,,,,"('risk', 0.032532517195948414)"
6,,,,"('disaster', 0.03148201101136741)"
7,,,,"('model', 0.03148201101136741)"
8,,,,"('water', 0.03042089991394298)"
9,,,,"('region', 0.03042089991394298)"
