,Topic,Count,Name,-1
0,-1.0,20.0,-1_three_risk_uncertainty_policy,"('three', 0.05030255148651024)"
1,,,,"('risk', 0.04186700841932477)"
2,,,,"('uncertainty', 0.04186700841932477)"
3,,,,"('policy', 0.04011227669020498)"
4,,,,"('assessment', 0.03833211915216857)"
5,,,,"('use', 0.03833211915216857)"
6,,,,"('method', 0.03652501362099464)"
7,,,,"('issue', 0.03652501362099464)"
8,,,,"('vulnerability', 0.0346892472511701)"
9,,,,"('level', 0.0346892472511701)"
