,Topic,Count,Name,-1
0,-1.0,22.0,-1_risk_capacity_policy_stakeholder,"('risk', 0.05411255886323427)"
1,,,,"('capacity', 0.05012066118352056)"
2,,,,"('policy', 0.04461458463704274)"
3,,,,"('stakeholder', 0.03886687115312424)"
4,,,,"('impact', 0.03886687115312424)"
5,,,,"('adaptive', 0.03738702568289517)"
6,,,,"('environmental', 0.034369700839367835)"
7,,,,"('intervention', 0.03283009025888831)"
8,,,,"('vulnerability', 0.03283009025888831)"
9,,,,"('system', 0.03283009025888831)"
