,Topic,Count,Name,-1
0,-1.0,25.0,-1_heat_extreme_wildfire_urban,"('heat', 0.07048688330284743)"
1,,,,"('extreme', 0.04752396034879071)"
2,,,,"('wildfire', 0.04543851949244741)"
3,,,,"('urban', 0.04438344286710211)"
4,,,,"('increase', 0.041165651158446295)"
5,,,,"('health', 0.040074562371750326)"
6,,,,"('population', 0.034464886412536665)"
7,,,,"('impact', 0.03330920810180086)"
8,,,,"('city', 0.03330920810180086)"
9,,,,"('social', 0.03214115350647043)"
