,Topic,Count,Name,-1
0,-1.0,19.0,-1_urban_ecosystem_environmental_service,"('urban', 0.10414524393832919)"
1,,,,"('ecosystem', 0.05185405652363532)"
2,,,,"('environmental', 0.05185405652363532)"
3,,,,"('service', 0.05022962087069594)"
4,,,,"('green', 0.048586259722388184)"
5,,,,"('city', 0.04523931830166508)"
6,,,,"('policy', 0.03647089117396267)"
7,,,,"('impact', 0.034637683215352814)"
8,,,,"('strategy', 0.034637683215352814)"
9,,,,"('based', 0.03277392871922929)"
