,Topic,Count,Name,-1
0,-1.0,23.0,-1_urban_city_planning_based,"('urban', 0.09725582157148703)"
1,,,,"('city', 0.08906624551503012)"
2,,,,"('planning', 0.0576837318890498)"
3,,,,"('based', 0.03864929787650648)"
4,,,,"('framework', 0.034744681287474)"
5,,,,"('level', 0.032064498767192855)"
6,,,,"('spatial', 0.030698882466330676)"
7,,,,"('space', 0.029314982434959305)"
8,,,,"('policy', 0.029314982434959305)"
9,,,,"('tool', 0.029314982434959305)"
