,Topic,Count,Name,-1
0,-1.0,15.0,-1_scenario_model_temperature_trend,"('scenario', 0.06138849776639069)"
1,,,,"('model', 0.05204137725820439)"
2,,,,"('temperature', 0.04613107583075804)"
3,,,,"('trend', 0.042042006406719734)"
4,,,,"('impact', 0.042042006406719734)"
5,,,,"('basin', 0.03994731836251273)"
6,,,,"('area', 0.03994731836251273)"
7,,,,"('change', 0.037816195357674456)"
8,,,,"('water', 0.03564598753568911)"
9,,,,"('river', 0.03564598753568911)"
