,Topic,Count,Name,-1
0,-1.0,27.0,-1_country_policy_impact_risk,"('country', 0.07030236972251241)"
1,,,,"('policy', 0.05112340640056172)"
2,,,,"('impact', 0.0371343601513193)"
3,,,,"('risk', 0.0336678124643273)"
4,,,,"('result', 0.03248790796848765)"
5,,,,"('based', 0.0312948850198472)"
6,,,,"('vulnerability', 0.0312948850198472)"
7,,,,"('development', 0.030088110480523046)"
8,,,,"('state', 0.030088110480523046)"
9,,,,"('analysis', 0.028866887815894145)"
