,Topic,Count,Name,-1
0,-1.0,27.0,-1_new_process_risk_future,"('new', 0.04339313537751447)"
1,,,,"('process', 0.03583249575870182)"
2,,,,"('risk', 0.03583249575870182)"
3,,,,"('future', 0.0345241006256808)"
4,,,,"('approach', 0.033200189189250634)"
5,,,,"('framework', 0.033200189189250634)"
6,,,,"('management', 0.03185997430533887)"
7,,,,"('need', 0.03185997430533887)"
8,,,,"('change', 0.03185997430533887)"
9,,,,"('knowledge', 0.030502585852067686)"
