,Topic,Count,Name,-1
0,-1.0,15.0,-1_local_forest_information_public,"('local', 0.08500690798671998)"
1,,,,"('forest', 0.052117988499630716)"
2,,,,"('information', 0.0480018041663095)"
3,,,,"('public', 0.04589687348578286)"
4,,,,"('policy', 0.04375823576751607)"
5,,,,"('health', 0.03937094835770654)"
6,,,,"('community', 0.037117072801431665)"
7,,,,"('based', 0.037117072801431665)"
8,,,,"('support', 0.03481889580445541)"
9,,,,"('result', 0.03247266156601936)"
