,Topic,Count,Name,-1
0,-1.0,18.0,-1_risk_urban_flood_city,"('risk', 0.07259008966203484)"
1,,,,"('urban', 0.06982189877881648)"
2,,,,"('flood', 0.05975470299955062)"
3,,,,"('city', 0.04899002569063637)"
4,,,,"('level', 0.04244858806734349)"
5,,,,"('disaster', 0.04076055780203309)"
6,,,,"('policy', 0.04076055780203309)"
7,,,,"('plan', 0.039049250550021106)"
8,,,,"('local', 0.039049250550021106)"
9,,,,"('planning', 0.03731334991261695)"
