,Topic,Count,Name,-1
0,-1.0,10.0,-1_bangladesh_prawn_farming_community,"('bangladesh', 0.07016468771151153)"
1,,,,"('prawn', 0.0619784680549092)"
2,,,,"('farming', 0.056279318526775444)"
3,,,,"('community', 0.050355994860671945)"
4,,,,"('coastal', 0.047299571213657014)"
5,,,,"('management', 0.044172866726987434)"
6,,,,"('water', 0.040969344416676094)"
7,,,,"('integrated', 0.037681153512645435)"
8,,,,"('flood', 0.037681153512645435)"
9,,,,"('resource', 0.037681153512645435)"
