,Topic,Count,Name,-1
0,-1.0,20.0,-1_impact_policy_community_level,"('impact', 0.05462828621312922)"
1,,,,"('policy', 0.04197200817103042)"
2,,,,"('community', 0.03689092294172765)"
3,,,,"('level', 0.03689092294172765)"
4,,,,"('country', 0.03514770962837774)"
5,,,,"('water', 0.03337716317156482)"
6,,,,"('capacity', 0.03157743303725295)"
7,,,,"('pakistan', 0.03157743303725295)"
8,,,,"('region', 0.029746403659192358)"
9,,,,"('area', 0.029746403659192358)"
