,Topic,Count,Name,-1
0,-1.0,25.0,-1_flood_community_strategy_risk,"('flood', 0.050383045496623396)"
1,,,,"('community', 0.045814810854896186)"
2,,,,"('strategy', 0.045814810854896186)"
3,,,,"('risk', 0.03987370666692222)"
4,,,,"('fishing', 0.038650934345276305)"
5,,,,"('impact', 0.03490492781872071)"
6,,,,"('coastal', 0.03233689963277107)"
7,,,,"('management', 0.028364159019672135)"
8,,,,"('fisher', 0.02700405469808762)"
9,,,,"('policy', 0.02562416563972621)"
