,Topic,Count,Name,-1
0,-1.0,39.0,-1_community_tourism_local_policy,"('community', 0.03839492269774971)"
1,,,,"('tourism', 0.03758867307973974)"
2,,,,"('local', 0.03092448609879311)"
3,,,,"('policy', 0.030061784485089844)"
4,,,,"('strategy', 0.030061784485089844)"
5,,,,"('area', 0.029191720800614128)"
6,,,,"('management', 0.02742838213895653)"
7,,,,"('environmental', 0.026534488957614847)"
8,,,,"('action', 0.026534488957614847)"
9,,,,"('new', 0.02563199176738057)"
