,Topic,Count,Name,-1
0,-1.0,46.0,-1_urban_green_city_infrastructure,"('urban', 0.1000247708584409)"
1,,,,"('green', 0.08255507687727369)"
2,,,,"('city', 0.04661590326695903)"
3,,,,"('infrastructure', 0.03991330895145675)"
4,,,,"('design', 0.03852884115765168)"
5,,,,"('ecosystem', 0.03427508885537541)"
6,,,,"('environmental', 0.03427508885537541)"
7,,,,"('service', 0.03427508885537541)"
8,,,,"('planning', 0.03282083554153143)"
9,,,,"('based', 0.03060187748594776)"
