,Topic,Count,Name,-1
0,-1.0,23.0,-1_global_degree_temperature_building,"('global', 0.07328896867324323)"
1,,,,"('degree', 0.07049662438811699)"
2,,,,"('temperature', 0.05578143354529487)"
3,,,,"('building', 0.03944413406042965)"
4,,,,"('model', 0.03944413406042965)"
5,,,,"('warming', 0.03944413406042965)"
6,,,,"('increase', 0.035913031988360246)"
7,,,,"('show', 0.035913031988360246)"
8,,,,"('change', 0.035913031988360246)"
9,,,,"('scenario', 0.035913031988360246)"
