,Topic,Count,Name,-1
0,-1.0,61.0,-1_precipitation_rainfall_drought_model,"('precipitation', 0.06240066771208791)"
1,,,,"('rainfall', 0.04499129422586363)"
2,,,,"('drought', 0.04457899022877888)"
3,,,,"('model', 0.04416538678117006)"
4,,,,"('trend', 0.03559295175909345)"
5,,,,"('temperature', 0.03514770962837774)"
6,,,,"('extreme', 0.03514770962837774)"
7,,,,"('change', 0.029658391008507784)"
8,,,,"('data', 0.028239554954547767)"
9,,,,"('result', 0.027762032127833257)"
