,Topic,Count,Name,-1
0,-1.0,40.0,-1_policy_risk_uncertainty_decision,"('policy', 0.06826902710861578)"
1,,,,"('risk', 0.05280571471032146)"
2,,,,"('uncertainty', 0.04565459663516337)"
3,,,,"('decision', 0.04483645042085103)"
4,,,,"('model', 0.038958817874764747)"
5,,,,"('future', 0.036350974985922484)"
6,,,,"('value', 0.035468567630722675)"
7,,,,"('analysis', 0.030020605193189207)"
8,,,,"('impact', 0.02813955585283094)"
9,,,,"('may', 0.02813955585283094)"
