,Topic,Count,Name,-1
0,-1.0,20.0,-1_environmental_community_policy_local,"('environmental', 0.05223860784859247)"
1,,,,"('community', 0.0490763302839722)"
2,,,,"('policy', 0.045840455362657705)"
3,,,,"('local', 0.0425241310774652)"
4,,,,"('political', 0.04083329395421504)"
5,,,,"('justice', 0.037380314706498045)"
6,,,,"('migration', 0.03561537834922317)"
7,,,,"('project', 0.03382265961149348)"
8,,,,"('state', 0.03382265961149348)"
9,,,,"('approach', 0.03200027711182901)"
