,Topic,Count,Name,-1
0,-1.0,29.0,-1_policy_risk_three_development,"('policy', 0.059459951326077204)"
1,,,,"('risk', 0.0537463205017268)"
2,,,,"('three', 0.052772423789338004)"
3,,,,"('development', 0.036160005233125965)"
4,,,,"('framework', 0.035044391893284586)"
5,,,,"('project', 0.03162872078878766)"
6,,,,"('sector', 0.03162872078878766)"
7,,,,"('impact', 0.03162872078878766)"
8,,,,"('approach', 0.030465506332256125)"
9,,,,"('tool', 0.029288985837601977)"
