,Topic,Count,Name,-1
0,-1.0,26.0,-1_future_impact_risk_change,"('future', 0.04945284569972386)"
1,,,,"('impact', 0.04364736610216629)"
2,,,,"('risk', 0.03504835335483184)"
3,,,,"('change', 0.03247037595501574)"
4,,,,"('policy', 0.03247037595501574)"
5,,,,"('decision', 0.02982886197935893)"
6,,,,"('development', 0.02982886197935893)"
7,,,,"('approach', 0.02848209893065394)"
8,,,,"('vulnerability', 0.02711663358267447)"
9,,,,"('potential', 0.02711663358267447)"
