,Topic,Count,Name,-1
0,-1.0,22.0,-1_policy_resilience_community_development,"('policy', 0.07118016888805517)"
1,,,,"('resilience', 0.05566052494620564)"
2,,,,"('community', 0.047267705965676005)"
3,,,,"('development', 0.04477382670228225)"
4,,,,"('impact', 0.03698719842345738)"
5,,,,"('institutional', 0.03427508885537541)"
6,,,,"('approach', 0.03149507082794868)"
7,,,,"('capacity', 0.03007726426969292)"
8,,,,"('local', 0.03007726426969292)"
9,,,,"('result', 0.03007726426969292)"
