,Topic,Count,Name,-1
0,-1.0,16.0,-1_policy_three_cca_stakeholder,"('policy', 0.06083975597199066)"
1,,,,"('three', 0.05283979828275064)"
2,,,,"('cca', 0.04867075618232257)"
3,,,,"('stakeholder', 0.0443721060131416)"
4,,,,"('development', 0.03992722164941276)"
5,,,,"('drr', 0.03764349144505897)"
6,,,,"('strategy', 0.03531468175094411)"
7,,,,"('level', 0.032936969799454464)"
8,,,,"('analysis', 0.032936969799454464)"
9,,,,"('risk', 0.030505835001023322)"
