,Topic,Count,Name,-1
0,-1.0,34.0,-1_local_urban_planning_action,"('local', 0.07592126860803053)"
1,,,,"('urban', 0.05185613960907112)"
2,,,,"('planning', 0.047296382559214804)"
3,,,,"('action', 0.043535585404992236)"
4,,,,"('health', 0.041613718572282174)"
5,,,,"('government', 0.04064170957439431)"
6,,,,"('policy', 0.0376785740009769)"
7,,,,"('state', 0.03667429073047572)"
8,,,,"('level', 0.03667429073047572)"
9,,,,"('process', 0.03360755995825057)"
